,likes,comments,shares,Year,Month,no_link,youtube_link,facebook_link,paula_link,twitter_link,other_link,acne,beauty,best,bha,care,choice,ingredient,oily,paula,photo,pore,product,resist,retinol,routine,singapore,skin,skincare,sunscreen,timeline,number_of_words
284,2,0,0,2016,2,0,0,1,0,0,0,0.0,0.439001222879,0.200759139421,0.0,0.0,0.137828078612,0.0,0.0,0.139266864733,0.123919330941,0.0,0.0,0.81971245547,0.0,0.0,0.180427413461,0.0935055806911,0.0,0.0,0.0,80
285,2,0,0,2016,2,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.345568372557,0.0,0.0,0.349175757811,0.0,0.0,0.0,0.0,0.0,0.513804411361,0.0,0.703323408477,0.0,0.0,0.0,42
286,56,2,4,2016,2,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.416047339514,0.0,0.0,0.420390454094,0.374062444108,0.0,0.0,0.0,0.0,0.0,0.544637537588,0.0,0.0,0.0,0.462194459019,24
287,4,0,0,2016,2,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.629101729387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.777322979258,22
288,4,0,0,2016,2,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.416047339514,0.0,0.0,0.420390454094,0.374062444108,0.0,0.0,0.0,0.0,0.0,0.544637537588,0.0,0.0,0.0,0.462194459019,36
289,3,0,0,2016,2,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
290,6,0,1,2016,1,0,0,1,0,0,0,0.0,0.270239344355,0.741497044424,0.0,0.0,0.169687771499,0.0,0.0,0.171459140679,0.152563942883,0.0,0.0,0.0,0.0,0.0,0.222134169001,0.46047957049,0.185202247851,0.0,0.0,50
291,6,0,0,2016,1,0,0,1,0,0,0,0.0,0.328716118819,0.901948719348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.280061102073,0.0,0.0,0.0,57
293,5,0,0,2016,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.629101729387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.777322979258,13
294,5,0,0,2016,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.629101729387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.777322979258,13
295,2,0,0,2015,12,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
296,3,0,0,2015,12,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.703425721728,0.0,0.0,0.710768776756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
297,3,0,0,2015,12,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.629101729387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.777322979258,11
298,0,0,0,2015,12,0,0,1,0,0,0,0.0,0.687524566,0.0,0.0,0.0,0.431708090965,0.0,0.0,0.436214687995,0.38814281047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
299,0,0,0,2015,12,0,0,1,0,0,0,0.0,0.687524566,0.0,0.0,0.0,0.431708090965,0.0,0.0,0.436214687995,0.38814281047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
300,3,0,0,2015,11,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.310971254146,0.0,0.0,0.314217480379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.896975057691,0.0,28
301,2,0,0,2015,11,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.304273630036,0.0,0.0,0.30744993983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206425880358,0.0,0.877656224545,0.0,38
302,3,0,0,2015,11,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.307809769146,0.103511490587,0.0,0.0,0.104592046143,0.0,0.0,0.114992773299,0.0,0.0,0.153904884573,0.0,0.210673372212,0.0,0.895715189138,0.0,73
303,2,0,0,2015,11,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.496079000515,0.0,0.0,0.501257564913,0.446017810425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.551103068082,12
304,2,0,0,2015,11,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.634841539087,0.0,0.0,0.641468644425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.430690374247,0.0,0.0,0.0,32
305,2,0,0,2015,11,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61
306,2,0,0,2015,11,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.267846291345,0.0,0.0,0.270642336465,0.0,0.0,0.297555253864,0.796488434643,0.0,0.0,0.0,0.363425555379,0.0,0.0,0.0,22
307,2,0,0,2015,11,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.302301462745,0.804403826238,0.0,0.305457185102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.410175837934,0.0,0.0,0.0,30
308,1,0,0,2015,11,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.522512182181,0.0,0.0,0.35309689202,0.0,0.0,0.583924070157,0.0,0.0,0.0,0.266435669704,0.0,0.0,0.436289260147,33
309,1,0,0,2015,11,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.258146839572,0.0,0.0,0.260841632199,0.0,0.0,0.0,0.767645395148,0.0,0.0,0.0,0.52539737289,0.0,0.0,0.0,59
310,2,0,0,2015,11,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.364202307363,0.0,0.0,0.602289338939,0.0,0.0,0.0,0.5496309249,0.0,0.0,0.450011197533,55
311,0,0,0,2015,11,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.372317021548,0.0,0.0,0.376203635717,0.334745116326,0.0,0.0,0.553575336425,0.0,0.0,0.487391233062,0.252588004212,0.0,0.0,0.0,33
312,0,0,0,2015,11,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.348297232842,0.0,0.5023196298,0.351933104645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.708877363842,0.0,0.0,0.0,46
313,0,0,0,2015,11,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.853443285909,0.0,0.0,0.0,0.0,0.521185722883,0.0,0.0,0.0,54
314,0,0,0,2015,11,0,0,1,0,0,0,0.0,0.870811239264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.491617519594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
315,0,0,0,2015,11,0,0,1,0,0,0,0.0,0.601769308596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.679459156062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.419772503239,24
316,3,0,1,2015,11,0,0,1,0,0,0,0.0,0.0,0.786369245605,0.0,0.0,0.0,0.0,0.0,0.272752661905,0.242694681469,0.0,0.0,0.0,0.0,0.0,0.353365155426,0.183129677582,0.0,0.0,0.299875431964,44
317,0,0,0,2015,11,0,1,0,0,0,0,0.0,0.787553957095,0.0,0.0,0.0,0.164839402189,0.0,0.0,0.166560159284,0.0,0.0,0.183123051355,0.0,0.0,0.0,0.0,0.0,0.539731782973,0.0,0.0,56
318,1,0,0,2015,10,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.416047339514,0.0,0.0,0.420390454094,0.374062444108,0.0,0.0,0.0,0.0,0.0,0.544637537588,0.0,0.0,0.0,0.462194459019,12
