,antecedants,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
131,frozenset(['Resist Youth-Extending Daily Hydrating Fluid SPF 50 - 60 ml']),frozenset(['Resist 10% Niacinamide Booster - 20 ml']),0.0197612991587,0.0488488880193,0.00189134546403,0.0957095709571,1.95929886714,0.000926027974314,1.05182039026
132,frozenset(['Resist Intensive Wrinkle-Repair Retinol Serum - 30 ml']),frozenset(['Resist Weightless Advanced Repairing Toner - 118 ml']),0.0158481706124,0.035544250962,0.00104350094567,0.0658436213992,1.85244082002,0.000480189592137,1.03243500888
133,frozenset(['Resist Weightless Advanced Repairing Toner - 118 ml']),frozenset(['Resist Intensive Wrinkle-Repair Retinol Serum - 30 ml']),0.035544250962,0.0158481706124,0.00104350094567,0.0293577981651,1.85244082002,0.000480189592137,1.01391823633
134,frozenset(['Resist 10% Niacinamide Booster - 20 ml']),frozenset(['Resist Weekly Retexturizing Foaming Treatment 4% BHA (Salicylic Acid) - 44 ml']),0.0488488880193,0.00815235113807,0.00104350094567,0.0213618157543,2.62032576769,0.000645267657835,1.01349780218
135,frozenset(['Resist Weekly Retexturizing Foaming Treatment 4% BHA (Salicylic Acid) - 44 ml']),frozenset(['Resist 10% Niacinamide Booster - 20 ml']),0.00815235113807,0.0488488880193,0.00104350094567,0.128,2.62032576769,0.000645267657835,1.09076962383
136,frozenset(['Resist Intensive Wrinkle-Repair Retinol Serum - 30 ml']),frozenset(['Resist Intensive Repair Cream with Retinol - 50 ml']),0.0158481706124,0.00991325898389,0.00123915737299,0.0781893004115,7.88734567901,0.00108205035328,1.0740673128
137,frozenset(['Resist Intensive Repair Cream with Retinol - 50 ml']),frozenset(['Resist Intensive Wrinkle-Repair Retinol Serum - 30 ml']),0.00991325898389,0.0158481706124,0.00123915737299,0.125,7.88734567901,0.00108205035328,1.12474494787
138,frozenset(['Resist Weightless Advanced Repairing Toner - 118 ml']),frozenset(['Resist Ultra-Light Super Antioxidant Concentrate Serum with Hyaluronic Acid - 30 ml']),0.035544250962,0.0121306984934,0.00104350094567,0.0293577981651,2.42012429713,0.000612324354078,1.01774814616
139,frozenset(['Resist Ultra-Light Super Antioxidant Concentrate Serum with Hyaluronic Acid - 30 ml']),frozenset(['Resist Weightless Advanced Repairing Toner - 118 ml']),0.0121306984934,0.035544250962,0.00104350094567,0.0860215053763,2.42012429713,0.000612324354078,1.05522805483
140,frozenset(['Resist 10% Niacinamide Booster - 20 ml']),frozenset(['Resist Pure Radiance Skin Brightening Treatment - 30 ml']),0.0488488880193,0.00906541446553,0.00123915737299,0.0253671562083,2.79823457656,0.000796321956911,1.01672603365
141,frozenset(['Resist Pure Radiance Skin Brightening Treatment - 30 ml']),frozenset(['Resist 10% Niacinamide Booster - 20 ml']),0.00906541446553,0.0488488880193,0.00123915737299,0.136690647482,2.79823457656,0.000796321956911,1.10175003804
142,frozenset(['Resist Anti-Aging Eye Cream']),frozenset(['Resist Weightless Advanced Repairing Toner - 118 ml']),0.0165003587035,0.035544250962,0.00117393856388,0.0711462450593,2.00162454219,0.000587445673164,1.03832895535
143,frozenset(['Resist Weightless Advanced Repairing Toner - 118 ml']),frozenset(['Resist Anti-Aging Eye Cream']),0.035544250962,0.0165003587035,0.00117393856388,0.0330275229358,2.00162454219,0.000587445673164,1.01709165941
144,frozenset(['Clinical 1% Retinol Treatment - 30 ml']),frozenset(['Resist Daily Pore-Refining Treatment 2% BHA (Salicylic Acid) - 88 ml']),0.0234787712776,0.0525011413292,0.0014348138003,0.0611111111111,1.16399585921,0.000202151511218,1.00917038202
145,frozenset(['Resist Daily Pore-Refining Treatment 2% BHA (Salicylic Acid) - 88 ml']),frozenset(['Clinical 1% Retinol Treatment - 30 ml']),0.0525011413292,0.0234787712776,0.0014348138003,0.0273291925466,1.16399585921,0.000202151511218,1.0039586068
146,frozenset(['Resist Ultra-Light Super Antioxidant Concentrate Serum - 30 ml']),frozenset(['Resist C15 Super Booster - 20 ml']),0.0157829518033,0.0560881758299,0.0013695949912,0.0867768595041,1.5471506823,0.000484358015337,1.03360480294
147,frozenset(['Resist C15 Super Booster - 20 ml']),frozenset(['Resist Ultra-Light Super Antioxidant Concentrate Serum - 30 ml']),0.0560881758299,0.0157829518033,0.0013695949912,0.0244186046512,1.5471506823,0.000484358015337,1.00885180149
148,frozenset(['Skin Perfecting 2% BHA (Salicylic Acid) Liquid - 118 ml']),frozenset(['Skin Perfecting 8% AHA (Glycolic Acid) Gel - 100 ml']),0.0895454249005,0.0153264201396,0.00208700189135,0.0233066278223,1.52068308255,0.000714591087744,1.00817063769
149,frozenset(['Skin Perfecting 8% AHA (Glycolic Acid) Gel - 100 ml']),frozenset(['Skin Perfecting 2% BHA (Salicylic Acid) Liquid - 118 ml']),0.0153264201396,0.0895454249005,0.00208700189135,0.136170212766,1.52068308255,0.000714591087744,1.05397450812
150,frozenset(['Resist Youth-Extending Daily Hydrating Fluid SPF 50 - 60 ml']),frozenset(['Skin Balancing Pore-Reducing Toner - 190 ml']),0.0197612991587,0.0485227939738,0.00104350094567,0.0528052805281,1.08825721282,8.4627497942e-05,1.00452123145
151,frozenset(['Skin Balancing Pore-Reducing Toner - 190 ml']),frozenset(['Resist Youth-Extending Daily Hydrating Fluid SPF 50 - 60 ml']),0.0485227939738,0.0197612991587,0.00104350094567,0.0215053763441,1.08825721282,8.4627497942e-05,1.00178240855
152,frozenset(['Resist Ultra-Light Super Antioxidant Concentrate Serum with Hyaluronic Acid - 30 ml']),frozenset(['Resist Daily Pore-Refining Treatment 2% BHA (Salicylic Acid) - 88 ml']),0.0121306984934,0.0525011413292,0.00208700189135,0.172043010753,3.27693848928,0.00145012637532,1.14438173839
153,frozenset(['Resist Daily Pore-Refining Treatment 2% BHA (Salicylic Acid) - 88 ml']),frozenset(['Resist Ultra-Light Super Antioxidant Concentrate Serum with Hyaluronic Acid - 30 ml']),0.0525011413292,0.0121306984934,0.00208700189135,0.039751552795,3.27693848928,0.00145012637532,1.02876427906
154,frozenset(['Resist Youth-Extending Daily Hydrating Fluid SPF 50 - 20 ml']),frozenset(['Resist Daily Pore-Refining Treatment 2% BHA (Salicylic Acid) - 30 ml']),0.00495662949195,0.0198265179678,0.00117393856388,0.236842105263,11.9457236842,0.0010756658602,1.28436525232
155,frozenset(['Resist Daily Pore-Refining Treatment 2% BHA (Salicylic Acid) - 30 ml']),frozenset(['Resist Youth-Extending Daily Hydrating Fluid SPF 50 - 20 ml']),0.0198265179678,0.00495662949195,0.00117393856388,0.0592105263158,11.9457236842,0.0010756658602,1.05766847774
156,frozenset(['Skin Balancing Oil-Reducing Cleanser - 237 ml']),frozenset(['Skin Perfecting 2% BHA (Salicylic Acid) Liquid - 118 ml']),0.0140872627666,0.0895454249005,0.00130437618209,0.0925925925926,1.03402929514,4.29262519718e-05,1.00335810317
157,frozenset(['Skin Perfecting 2% BHA (Salicylic Acid) Liquid - 118 ml']),frozenset(['Skin Balancing Oil-Reducing Cleanser - 237 ml']),0.0895454249005,0.0140872627666,0.00130437618209,0.0145666423889,1.03402929514,4.29262519718e-05,1.0004864658
158,frozenset(['Resist BHA 9 (Salicylic Acid) - 8.4 ml']),frozenset(['Resist Daily Pore-Refining Treatment 2% BHA (Salicylic Acid) - 88 ml']),0.0220439574773,0.0525011413292,0.00163047022761,0.0739644970414,1.40881693557,0.000473137300642,1.02317768125
159,frozenset(['Resist Daily Pore-Refining Treatment 2% BHA (Salicylic Acid) - 88 ml']),frozenset(['Resist BHA 9 (Salicylic Acid) - 8.4 ml']),0.0525011413292,0.0220439574773,0.00163047022761,0.0310559006211,1.40881693557,0.000473137300642,1.00930078748
160,frozenset(['Resist Pure Radiance Skin Brightening Treatment - 30 ml']),frozenset(['Resist Hyaluronic Acid Booster - 20 ml']),0.00906541446553,0.0208700189135,0.00117393856388,0.129496402878,6.20490107914,0.000984743192528,1.12478568075
161,frozenset(['Resist Hyaluronic Acid Booster - 20 ml']),frozenset(['Resist Pure Radiance Skin Brightening Treatment - 30 ml']),0.0208700189135,0.00906541446553,0.00117393856388,0.05625,6.20490107914,0.000984743192528,1.04999691182
162,frozenset(['Resist C15 Super Booster - 20 ml']),frozenset(['Resist Weightless Advanced Repairing Toner - 118 ml']),0.0560881758299,0.035544250962,0.00247831474597,0.0441860465116,1.2431278003,0.000484702548275,1.00904129461
163,frozenset(['Resist Weightless Advanced Repairing Toner - 118 ml']),frozenset(['Resist C15 Super Booster - 20 ml']),0.035544250962,0.0560881758299,0.00247831474597,0.0697247706422,1.2431278003,0.000484702548275,1.01465866701
164,frozenset(['Resist Advanced Replenishing Toner - 118 ml']),frozenset(['Resist Barrier Repair Moisturizer with Retinol - 50 ml']),0.0181308289311,0.0179351725038,0.0014348138003,0.0791366906475,4.41237410072,0.00110963425579,1.06646102361
165,frozenset(['Resist Barrier Repair Moisturizer with Retinol - 50 ml']),frozenset(['Resist Advanced Replenishing Toner - 118 ml']),0.0179351725038,0.0181308289311,0.0014348138003,0.08,4.41237410072,0.00110963425579,1.06724909899
166,frozenset(['Resist Intensive Wrinkle-Repair Retinol Serum - 30 ml']),frozenset(['Skin Perfecting 2% BHA (Salicylic Acid) Liquid - 118 ml']),0.0158481706124,0.0895454249005,0.00163047022761,0.102880658436,1.14892143904,0.00021133905623,1.01486450344
167,frozenset(['Skin Perfecting 2% BHA (Salicylic Acid) Liquid - 118 ml']),frozenset(['Resist Intensive Wrinkle-Repair Retinol Serum - 30 ml']),0.0895454249005,0.0158481706124,0.00163047022761,0.0182083029862,1.14892143904,0.00021133905623,1.00240390337
168,frozenset(['Skin Recovery Enriched Calming Toner - 190 ml']),frozenset(['Skin Recovery Replenishing Moisturizer - 60 ml']),0.0127828865845,0.0120654796843,0.00117393856388,0.0918367346939,7.61152785438,0.00101970690549,1.08783801113
169,frozenset(['Skin Recovery Replenishing Moisturizer - 60 ml']),frozenset(['Skin Recovery Enriched Calming Toner - 190 ml']),0.0120654796843,0.0127828865845,0.00117393856388,0.0972972972973,7.61152785438,0.00101970690549,1.09362374839
170,frozenset(['Resist Daily Pore-Refining Treatment 2% BHA (Salicylic Acid) - 30 ml']),frozenset(['Skin Perfecting 2% BHA (Salicylic Acid) Liquid - 30 ml']),0.0198265179678,0.0241309593687,0.00117393856388,0.0592105263158,2.45371621622,0.000695505664379,1.03728737186
171,frozenset(['Skin Perfecting 2% BHA (Salicylic Acid) Liquid - 30 ml']),frozenset(['Resist Daily Pore-Refining Treatment 2% BHA (Salicylic Acid) - 30 ml']),0.0241309593687,0.0198265179678,0.00117393856388,0.0486486486486,2.45371621622,0.000695505664379,1.03029598964
172,frozenset(['Resist Whitening Essence - 30 ml']),frozenset(['Resist Anti-Aging Eye Cream']),0.0193047674949,0.0165003587035,0.00104350094567,0.0540540540541,3.27593205854,0.000724965357319,1.0396996208
173,frozenset(['Resist Anti-Aging Eye Cream']),frozenset(['Resist Whitening Essence - 30 ml']),0.0165003587035,0.0193047674949,0.00104350094567,0.0632411067194,3.27593205854,0.000724965357319,1.04690250559
174,frozenset(['Resist C15 Super Booster - 20 ml']),frozenset(['Resist Daily Pore-Refining Treatment 2% BHA (Salicylic Acid) - 88 ml']),0.0560881758299,0.0525011413292,0.00358703450075,0.0639534883721,1.2181352015,0.000642341254609,1.01223480554
175,frozenset(['Resist Daily Pore-Refining Treatment 2% BHA (Salicylic Acid) - 88 ml']),frozenset(['Resist C15 Super Booster - 20 ml']),0.0525011413292,0.0560881758299,0.00358703450075,0.0683229813665,1.2181352015,0.000642341254609,1.01313202461
176,frozenset(['Resist C15 Super Booster - 20 ml']),frozenset(['Resist Perfectly Balanced Foaming Cleanser - 190 ml']),0.0560881758299,0.0304571838518,0.00208700189135,0.0372093023256,1.22169214681,0.000378714008181,1.00701306991
177,frozenset(['Resist Perfectly Balanced Foaming Cleanser - 190 ml']),frozenset(['Resist C15 Super Booster - 20 ml']),0.0304571838518,0.0560881758299,0.00208700189135,0.06852248394,1.22169214681,0.000378714008181,1.01334901583
178,frozenset(['Resist Whitening Essence - 30 ml']),frozenset(['Resist Youth-Extending Daily Hydrating Fluid SPF 50 - 60 ml']),0.0193047674949,0.0197612991587,0.0013695949912,0.0709459459459,3.59014583891,0.000988107705539,1.05509329254
179,frozenset(['Resist Youth-Extending Daily Hydrating Fluid SPF 50 - 60 ml']),frozenset(['Resist Whitening Essence - 30 ml']),0.0197612991587,0.0193047674949,0.0013695949912,0.0693069306931,3.59014583891,0.000988107705539,1.05372572854
180,frozenset(['Resist Weightless Advanced Repairing Toner - 118 ml']),frozenset(['Skin Perfecting 2% BHA (Salicylic Acid) Liquid Exfoliator - 118 ml']),0.035544250962,0.0301310898063,0.0014348138003,0.0403669724771,1.33971166448,0.000363826782467,1.01066645517
181,frozenset(['Skin Perfecting 2% BHA (Salicylic Acid) Liquid Exfoliator - 118 ml']),frozenset(['Resist Weightless Advanced Repairing Toner - 118 ml']),0.0301310898063,0.035544250962,0.0014348138003,0.047619047619,1.33971166448,0.000363826782467,1.01267853649
182,frozenset(['Clear Acne Face Wash - 177 ml']),frozenset(['Resist Weightless Advanced Repairing Toner - 118 ml']),0.0400443487902,0.035544250962,0.0014348138003,0.0358306188925,1.00805665959,1.14674172925e-05,1.00029700998
183,frozenset(['Resist Weightless Advanced Repairing Toner - 118 ml']),frozenset(['Clear Acne Face Wash - 177 ml']),0.035544250962,0.0400443487902,0.0014348138003,0.0403669724771,1.00805665959,1.14674172925e-05,1.00033619486
184,frozenset(['Skin Balancing Oil-Reducing Cleanser - 473 ml']),frozenset(['Skin Perfecting 2% BHA (Salicylic Acid) Liquid - 118 ml']),0.0183917041675,0.0895454249005,0.00176090784582,0.0957446808511,1.06923029242,0.000114014881501,1.00685564776
185,frozenset(['Skin Perfecting 2% BHA (Salicylic Acid) Liquid - 118 ml']),frozenset(['Skin Balancing Oil-Reducing Cleanser - 473 ml']),0.0895454249005,0.0183917041675,0.00176090784582,0.0196649672251,1.06923029242,0.000114014881501,1.001298804
186,frozenset(['Resist 10% Niacinamide Booster - 20 ml']),frozenset(['Resist BHA 9 (Salicylic Acid) - 8.4 ml']),0.0488488880193,0.0220439574773,0.00273918998239,0.0560747663551,2.54377039208,0.00166236717208,1.03605244109
187,frozenset(['Resist BHA 9 (Salicylic Acid) - 8.4 ml']),frozenset(['Resist 10% Niacinamide Booster - 20 ml']),0.0220439574773,0.0488488880193,0.00273918998239,0.12426035503,2.54377039208,0.00166236717208,1.08611174273
188,frozenset(['Resist Weightless Advanced Repairing Toner - 118 ml']),frozenset(['Resist Hyaluronic Acid Booster - 20 ml']),0.035544250962,0.0208700189135,0.00123915737299,0.0348623853211,1.67045298165,0.000497348183145,1.01449779409
189,frozenset(['Resist Hyaluronic Acid Booster - 20 ml']),frozenset(['Resist Weightless Advanced Repairing Toner - 118 ml']),0.0208700189135,0.035544250962,0.00123915737299,0.059375,1.67045298165,0.000497348183145,1.02533501559
190,frozenset(['Skin Perfecting 2% BHA (Salicylic Acid) Liquid - 30 ml']),frozenset(['Clear Acne Face Wash - 30 ml']),0.0241309593687,0.00900019565643,0.00104350094567,0.0432432432432,4.80470035253,0.000826317589977,1.03579075595
191,frozenset(['Clear Acne Face Wash - 30 ml']),frozenset(['Skin Perfecting 2% BHA (Salicylic Acid) Liquid - 30 ml']),0.00900019565643,0.0241309593687,0.00104350094567,0.115942028986,4.80470035253,0.000826317589977,1.10385186563
192,frozenset(['Resist Anti-Aging Eye Cream']),frozenset(['Resist Anti-Aging Clear Skin Hydrator - 60 ml']),0.0165003587035,0.0296093393335,0.00110871975478,0.0671936758893,2.26934060002,0.000620155034803,1.04029168283
193,frozenset(['Resist Anti-Aging Clear Skin Hydrator - 60 ml']),frozenset(['Resist Anti-Aging Eye Cream']),0.0296093393335,0.0165003587035,0.00110871975478,0.0374449339207,2.26934060002,0.000620155034803,1.02175935274
194,frozenset(['Clear Acne Extra Strength Exfoliating Treatment 2% BHA (Salicylic Acid) - 118 ml']),frozenset(['Clear Acne Face Wash - 177 ml']),0.0236092088958,0.0400443487902,0.00300006521881,0.127071823204,3.17327730488,0.00205464982312,1.09969603082
195,frozenset(['Clear Acne Face Wash - 177 ml']),frozenset(['Clear Acne Extra Strength Exfoliating Treatment 2% BHA (Salicylic Acid) - 118 ml']),0.0400443487902,0.0236092088958,0.00300006521881,0.0749185667752,3.17327730488,0.00205464982312,1.0554646932
196,frozenset(['Calm Sensitive Nighttime Moisturizer (Oily / Combination) - 60 ml']),frozenset(['Calm Sensitive Daytime Moisturizer SPF 30 (Oily / Combination) - 60 ml']),0.00893497684732,0.00841322637449,0.00123915737299,0.138686131387,16.4842980818,0.00116398539012,1.15124905073
197,frozenset(['Calm Sensitive Daytime Moisturizer SPF 30 (Oily / Combination) - 60 ml']),frozenset(['Calm Sensitive Nighttime Moisturizer (Oily / Combination) - 60 ml']),0.00841322637449,0.00893497684732,0.00123915737299,0.147286821705,16.4842980818,0.00116398539012,1.1622489817
198,frozenset(['Resist C15 Super Booster - 20 ml']),frozenset(['Resist Youth-Extending Daily Hydrating Fluid SPF 50 - 60 ml']),0.0560881758299,0.0197612991587,0.00117393856388,0.0209302325581,1.05915265945,6.55633420425e-05,1.00119392247
199,frozenset(['Resist Youth-Extending Daily Hydrating Fluid SPF 50 - 60 ml']),frozenset(['Resist C15 Super Booster - 20 ml']),0.0197612991587,0.0560881758299,0.00117393856388,0.0594059405941,1.05915265945,6.55633420425e-05,1.0035273078
200,frozenset(['Clear Acne Face Wash - 177 ml']),frozenset(['Skin Balancing Pore-Reducing Toner - 190 ml']),0.0400443487902,0.0485227939738,0.00319572164612,0.0798045602606,1.64468188505,0.00125265795996,1.03399469823
201,frozenset(['Skin Balancing Pore-Reducing Toner - 190 ml']),frozenset(['Clear Acne Face Wash - 177 ml']),0.0485227939738,0.0400443487902,0.00319572164612,0.0658602150538,1.64468188505,0.00125265795996,1.0276359777
202,frozenset(['Resist Perfectly Balanced Foaming Cleanser - 190 ml']),frozenset(['Skin Perfecting 2% BHA (Salicylic Acid) Gel - 100 ml']),0.0304571838518,0.022435270332,0.00104350094567,0.03426124197,1.52711518351,0.000360185792407,1.0122455183
203,frozenset(['Skin Perfecting 2% BHA (Salicylic Acid) Gel - 100 ml']),frozenset(['Resist Perfectly Balanced Foaming Cleanser - 190 ml']),0.022435270332,0.0304571838518,0.00104350094567,0.046511627907,1.52711518351,0.000360185792407,1.01683758767
204,frozenset(['Clear Acne Ultra-Light Daily Mattifying Fluid SPF 30 - 60 ml']),frozenset(['Skin Balancing Pore-Reducing Toner - 190 ml']),0.013695949912,0.0485227939738,0.00163047022761,0.119047619048,2.45343701997,0.000965904471761,1.08005520684
205,frozenset(['Skin Balancing Pore-Reducing Toner - 190 ml']),frozenset(['Clear Acne Ultra-Light Daily Mattifying Fluid SPF 30 - 60 ml']),0.0485227939738,0.013695949912,0.00163047022761,0.0336021505376,2.45343701997,0.000965904471761,1.02059834947
206,frozenset(['Skin Balancing Invisible Finish Moisture Gel - 60 ml']),frozenset(['Skin Balancing Pore-Reducing Toner - 190 ml']),0.0336529054979,0.0485227939738,0.00456531663732,0.135658914729,2.79577706927,0.00293238363722,1.10081219352
207,frozenset(['Skin Balancing Pore-Reducing Toner - 190 ml']),frozenset(['Skin Balancing Invisible Finish Moisture Gel - 60 ml']),0.0485227939738,0.0336529054979,0.00456531663732,0.0940860215054,2.79577706927,0.00293238363722,1.06670955239
208,frozenset(['Resist 10% Niacinamide Booster - 20 ml']),frozenset(['Resist Omega+ Complex - 30ml']),0.0488488880193,0.0145437944303,0.00202178308224,0.041388518024,2.84578541194,0.00131133489674,1.02800375762
209,frozenset(['Resist Omega+ Complex - 30ml']),frozenset(['Resist 10% Niacinamide Booster - 20 ml']),0.0145437944303,0.0488488880193,0.00202178308224,0.139013452915,2.84578541194,0.00131133489674,1.10472238527
210,frozenset(['Resist Ultra-Light Super Antioxidant Concentrate Serum - 30 ml']),frozenset(['Resist Daily Pore-Refining Treatment 2% BHA (Salicylic Acid) - 88 ml']),0.0157829518033,0.0525011413292,0.0014348138003,0.0909090909091,1.73156408809,0.000606190817084,1.04224874454
211,frozenset(['Resist Daily Pore-Refining Treatment 2% BHA (Salicylic Acid) - 88 ml']),frozenset(['Resist Ultra-Light Super Antioxidant Concentrate Serum - 30 ml']),0.0525011413292,0.0157829518033,0.0014348138003,0.0273291925466,1.73156408809,0.000606190817084,1.01187065619
212,frozenset(['PC4Men Face Wash - 177 ml']),frozenset(['PC4Men Soothe + Smooth Treatment 2% BHA (Salicylic Acid) - 88 ml']),0.00769581947434,0.00671753733777,0.00130437618209,0.169491525424,25.2311996051,0.00125267922743,1.19599316933
213,frozenset(['PC4Men Soothe + Smooth Treatment 2% BHA (Salicylic Acid) - 88 ml']),frozenset(['PC4Men Face Wash - 177 ml']),0.00671753733777,0.00769581947434,0.00130437618209,0.194174757282,25.2311996051,0.00125267922743,1.23141362162
214,frozenset(['Resist Weightless Advanced Repairing Toner - 118 ml']),frozenset(['Gentle Touch Makeup Remover - 177 ml']),0.035544250962,0.00978282136568,0.00117393856388,0.0330275229358,3.3760733945,0.000826215506144,1.02403863825
215,frozenset(['Gentle Touch Makeup Remover - 177 ml']),frozenset(['Resist Weightless Advanced Repairing Toner - 118 ml']),0.00978282136568,0.035544250962,0.00117393856388,0.12,3.3760733945,0.000826215506144,1.09597244209
216,frozenset(['Skin Balancing Oil-Reducing Cleanser - 473 ml']),frozenset(['Skin Balancing Pore-Reducing Toner - 190 ml']),0.0183917041675,0.0485227939738,0.00326094045523,0.177304964539,3.65405513612,0.00236852358308,1.1565369487
217,frozenset(['Skin Balancing Pore-Reducing Toner - 190 ml']),frozenset(['Skin Balancing Oil-Reducing Cleanser - 473 ml']),0.0485227939738,0.0183917041675,0.00326094045523,0.0672043010753,3.65405513612,0.00236852358308,1.05232935461
218,frozenset(['Skin Balancing Ultra-Sheer Daily Defense SPF 30 - 60 ml']),frozenset(['Skin Balancing Pore-Reducing Toner - 190 ml']),0.0118046044479,0.0485227939738,0.0013695949912,0.116022099448,2.39108447692,0.000796802601627,1.07635858932
219,frozenset(['Skin Balancing Pore-Reducing Toner - 190 ml']),frozenset(['Skin Balancing Ultra-Sheer Daily Defense SPF 30 - 60 ml']),0.0485227939738,0.0118046044479,0.0013695949912,0.0282258064516,2.39108447692,0.000796802601627,1.01689816638
220,frozenset(['Resist Advanced Replenishing Toner - 118 ml']),frozenset(['Resist Perfectly Balanced Foaming Cleanser - 190 ml']),0.0181308289311,0.0304571838518,0.00123915737299,0.068345323741,2.24398040454,0.000686943382847,1.04066757872
221,frozenset(['Resist Perfectly Balanced Foaming Cleanser - 190 ml']),frozenset(['Resist Advanced Replenishing Toner - 118 ml']),0.0304571838518,0.0181308289311,0.00123915737299,0.0406852248394,2.24398040454,0.000686943382847,1.02351094395
222,frozenset(['Resist 10% Niacinamide Booster - 20 ml']),frozenset(['Resist Anti-Aging Clear Skin Hydrator - 60 ml']),0.0488488880193,0.0296093393335,0.00176090784582,0.0360480640854,1.21745587362,0.000314524544397,1.00667950809
223,frozenset(['Resist Anti-Aging Clear Skin Hydrator - 60 ml']),frozenset(['Resist 10% Niacinamide Booster - 20 ml']),0.0296093393335,0.0488488880193,0.00176090784582,0.0594713656388,1.21745587362,0.000314524544397,1.01129415653
224,frozenset(['Resist 10% Niacinamide Booster - 20 ml']),frozenset(['Resist Intensive Wrinkle-Repair Retinol Serum - 30 ml']),0.0488488880193,0.0158481706124,0.00176090784582,0.0360480640854,2.27458834001,0.000986742334267,1.02095529115
225,frozenset(['Resist Intensive Wrinkle-Repair Retinol Serum - 30 ml']),frozenset(['Resist 10% Niacinamide Booster - 20 ml']),0.0158481706124,0.0488488880193,0.00176090784582,0.111111111111,2.27458834001,0.000986742334267,1.07004500098
226,frozenset(['Resist Weightless Body Lotion 2% BHA (Salicylic Acid) - 210 ml']),frozenset(['Resist C15 Super Booster - 20 ml']),0.0269353681602,0.0560881758299,0.00169568903672,0.0629539951574,1.1224111718,0.000184933371307,1.00732708884
227,frozenset(['Resist C15 Super Booster - 20 ml']),frozenset(['Resist Weightless Body Lotion 2% BHA (Salicylic Acid) - 210 ml']),0.0560881758299,0.0269353681602,0.00169568903672,0.0302325581395,1.1224111718,0.000184933371307,1.00339998007
228,frozenset(['Resist Barrier Repair Moisturizer with Retinol - 50 ml']),frozenset(['Resist Optimal Results Hydrating Cleanser - 190 ml']),0.0179351725038,0.0148698884758,0.0014348138003,0.08,5.38,0.00116811978537,1.07079359948
229,frozenset(['Resist Optimal Results Hydrating Cleanser - 190 ml']),frozenset(['Resist Barrier Repair Moisturizer with Retinol - 50 ml']),0.0148698884758,0.0179351725038,0.0014348138003,0.0964912280702,5.38,0.00116811978537,1.08694553723
230,frozenset(['Resist C15 Super Booster - 20 ml']),frozenset(['Resist Omega+ Complex - 30ml']),0.0560881758299,0.0145437944303,0.0013695949912,0.0244186046512,1.67897069559,0.000553860091954,1.01012197472
231,frozenset(['Resist Omega+ Complex - 30ml']),frozenset(['Resist C15 Super Booster - 20 ml']),0.0145437944303,0.0560881758299,0.0013695949912,0.0941704035874,1.67897069559,0.000553860091954,1.04204127124
232,frozenset(['Resist Whitening Essence - 30 ml']),frozenset(['Resist Omega+ Complex - 30ml']),0.0193047674949,0.0145437944303,0.00123915737299,0.0641891891892,4.41351048358,0.000958392803015,1.05305067454
233,frozenset(['Resist Omega+ Complex - 30ml']),frozenset(['Resist Whitening Essence - 30 ml']),0.0145437944303,0.0193047674949,0.00123915737299,0.085201793722,4.41351048358,0.000958392803015,1.07203449436
234,frozenset(['PC4Men Face Wash - 177 ml']),frozenset(['PC4Men Nighttime Repair - 50 ml']),0.00769581947434,0.00828278875628,0.0015000326094,0.194915254237,23.5325637261,0.00143628976239,1.23181716765
235,frozenset(['PC4Men Nighttime Repair - 50 ml']),frozenset(['PC4Men Face Wash - 177 ml']),0.00828278875628,0.00769581947434,0.0015000326094,0.181102362205,23.5325637261,0.00143628976239,1.2117560666
236,"frozenset(['Resist Weightless Advanced Repairing Toner - 118 ml', 'Resist Anti-Aging Clear Skin Hydrator - 60 ml'])",frozenset(['Resist Daily Pore-Refining Treatment 2% BHA (Salicylic Acid) - 88 ml']),0.00384790973717,0.0525011413292,0.00104350094567,0.271186440678,5.16534372039,0.00084148129274,1.30005657353
237,"frozenset(['Resist Weightless Advanced Repairing Toner - 118 ml', 'Resist Daily Pore-Refining Treatment 2% BHA (Salicylic Acid) - 88 ml'])",frozenset(['Resist Anti-Aging Clear Skin Hydrator - 60 ml']),0.00528272353747,0.0296093393335,0.00104350094567,0.197530864198,6.67123511176,0.000887082991847,1.20925605406
238,"frozenset(['Resist Anti-Aging Clear Skin Hydrator - 60 ml', 'Resist Daily Pore-Refining Treatment 2% BHA (Salicylic Acid) - 88 ml'])",frozenset(['Resist Weightless Advanced Repairing Toner - 118 ml']),0.00339137807344,0.035544250962,0.00104350094567,0.307692307692,8.65659844742,0.000922956952324,1.39310274861
239,frozenset(['Resist Weightless Advanced Repairing Toner - 118 ml']),"frozenset(['Resist Anti-Aging Clear Skin Hydrator - 60 ml', 'Resist Daily Pore-Refining Treatment 2% BHA (Salicylic Acid) - 88 ml'])",0.035544250962,0.00339137807344,0.00104350094567,0.0293577981651,8.65659844742,0.000922956952324,1.02675179386
240,frozenset(['Resist Anti-Aging Clear Skin Hydrator - 60 ml']),"frozenset(['Resist Weightless Advanced Repairing Toner - 118 ml', 'Resist Daily Pore-Refining Treatment 2% BHA (Salicylic Acid) - 88 ml'])",0.0296093393335,0.00528272353747,0.00104350094567,0.0352422907489,6.67123511176,0.000887082991847,1.03105398063
